,receptor,family,type,gene
388,Farnesoid X receptor,1H. Liver X receptor-like receptors,nhr,['Nr1h4']
389,Liver X receptor-α,1H. Liver X receptor-like receptors,nhr,['Nr1h3']
390,Liver X receptor-β,1H. Liver X receptor-like receptors,nhr,['Nr1h2']
391,Vitamin D receptor,1I. Vitamin D receptor-like receptors,nhr,['Vdr']
392,Pregnane X receptor,1I. Vitamin D receptor-like receptors,nhr,['Nr1i2']
393,Constitutive androstane receptor,1I. Vitamin D receptor-like receptors,nhr,['Nr1i3']
394,Hepatocyte nuclear factor-4-α,2A. Hepatocyte nuclear factor-4 receptors,nhr,['Hnf4a']
395,Hepatocyte nuclear factor-4-γ,2A. Hepatocyte nuclear factor-4 receptors,nhr,['Hnf4g']
396,Retinoid X receptor-α,2B. Retinoid X receptors,nhr,['Rxra']
397,Retinoid X receptor-β,2B. Retinoid X receptors,nhr,['Rxrb']
398,Retinoid X receptor-γ,2B. Retinoid X receptors,nhr,['Rxrg']
399,Testicular receptor 2,2C. Testicular receptors,nhr,['Nr2c1']
400,Testicular receptor 4,2C. Testicular receptors,nhr,['Nr2c2']
401,TLX,2E. Tailless-like receptors,nhr,['Nr2e1']
402,PNR,2E. Tailless-like receptors,nhr,['Nr2e3']
403,COUP-TF1,2F. COUP-TF-like receptors,nhr,['Nr2f1']
404,COUP-TF2,2F. COUP-TF-like receptors,nhr,['Nr2f2']
405,V-erbA-related gene,2F. COUP-TF-like receptors,nhr,['Nr2f6']
406,Estrogen receptor-α,3A. Estrogen receptors,nhr,['Esr1']
407,Estrogen receptor-β,3A. Estrogen receptors,nhr,['Esr2']
408,Estrogen-related receptor-α,3B. Estrogen-related receptors,nhr,['Esrra']
409,Estrogen-related receptor-β,3B. Estrogen-related receptors,nhr,['Esrrb']
410,Estrogen-related receptor-γ,3B. Estrogen-related receptors,nhr,['Esrrg']
411,Androgen receptor,3C. 3-Ketosteroid receptors,nhr,['Ar']
412,Glucocorticoid receptor,3C. 3-Ketosteroid receptors,nhr,['Nr3c1']
413,Mineralocorticoid receptor,3C. 3-Ketosteroid receptors,nhr,['Nr3c2']
414,Progesterone receptor,3C. 3-Ketosteroid receptors,nhr,['Pgr']
415,Nerve Growth factor IB,4A. Nerve growth factor IB-like receptors,nhr,['Nr4a1']
416,Nuclear receptor related 1,4A. Nerve growth factor IB-like receptors,nhr,['Nr4a2']
417,Neuron-derived orphan receptor 1,4A. Nerve growth factor IB-like receptors,nhr,['Nr4a3']
418,Steroidogenic factor 1,5A. Fushi tarazu F1-like receptors,nhr,['Nr5a1']
419,Liver receptor homolog-1,5A. Fushi tarazu F1-like receptors,nhr,['Nr5a2']
420,Germ cell nuclear factor,6A. Germ cell nuclear factor receptors,nhr,['Nr6a1']
421,KCa1.1,Calcium- and sodium-activated potassium channels,vgic,['Kcnma1']
422,KCa2.1,Calcium- and sodium-activated potassium channels,vgic,['Kcnn1']
423,KCa2.2,Calcium- and sodium-activated potassium channels,vgic,['Kcnn2']
424,KCa2.3,Calcium- and sodium-activated potassium channels,vgic,['Kcnn3']
425,KCa3.1,Calcium- and sodium-activated potassium channels,vgic,['Kcnn4']
426,KNa1.1,Calcium- and sodium-activated potassium channels,vgic,['Kcnt1']
427,KNa1.2,Calcium- and sodium-activated potassium channels,vgic,['Kcnt2']
428,KCa5.1,Calcium- and sodium-activated potassium channels,vgic,['Kcnu1']
429,CatSper1,CatSper and Two-Pore channels,vgic,['Catsper1']
430,CatSper2,CatSper and Two-Pore channels,vgic,['Catsper2']
431,CatSper3,CatSper and Two-Pore channels,vgic,['Catsper3']
432,CatSper4,CatSper and Two-Pore channels,vgic,['Catsper4']
433,TPC1,CatSper and Two-Pore channels,vgic,['Tpcn1']
434,TPC2,CatSper and Two-Pore channels,vgic,"['Tpcn2', 'Tpcn2']"
435,CNGA1,Cyclic nucleotide-regulated channels,vgic,['Cnga1']
436,CNGA2,Cyclic nucleotide-regulated channels,vgic,['Cnga2']
437,CNGA3,Cyclic nucleotide-regulated channels,vgic,['Cnga3']
438,CNGA4,Cyclic nucleotide-regulated channels,vgic,['Cnga4']
439,CNGB1,Cyclic nucleotide-regulated channels,vgic,['Cngb1']
440,CNGB3,Cyclic nucleotide-regulated channels,vgic,['Cngb3']
441,HCN1,Cyclic nucleotide-regulated channels,vgic,['Hcn1']
442,HCN2,Cyclic nucleotide-regulated channels,vgic,['Hcn2']
443,HCN3,Cyclic nucleotide-regulated channels,vgic,['Hcn3']
444,HCN4,Cyclic nucleotide-regulated channels,vgic,['Hcn4']
445,Kir1.1,Inwardly rectifying potassium channels,vgic,['Kcnj1']
446,Kir2.1,Inwardly rectifying potassium channels,vgic,['Kcnj2']
447,Kir2.2,Inwardly rectifying potassium channels,vgic,['Kcnj12']
448,Kir2.3,Inwardly rectifying potassium channels,vgic,['Kcnj4']
449,Kir2.4,Inwardly rectifying potassium channels,vgic,['Kcnj14']
450,Kir3.1,Inwardly rectifying potassium channels,vgic,['Kcnj3']
451,Kir3.2,Inwardly rectifying potassium channels,vgic,['Kcnj6']
452,Kir3.3,Inwardly rectifying potassium channels,vgic,['Kcnj9']
453,Kir3.4,Inwardly rectifying potassium channels,vgic,['Kcnj5']
454,Kir4.1,Inwardly rectifying potassium channels,vgic,['Kcnj10']
455,Kir4.2,Inwardly rectifying potassium channels,vgic,['Kcnj15']
456,Kir5.1,Inwardly rectifying potassium channels,vgic,['Kcnj16']
457,Kir6.1,Inwardly rectifying potassium channels,vgic,['Kcnj8']
458,Kir6.2,Inwardly rectifying potassium channels,vgic,['Kcnj11']
459,Kir7.1,Inwardly rectifying potassium channels,vgic,['Kcnj13']
460,RyR1,Ryanodine receptors,vgic,['Ryr1']
461,RyR2,Ryanodine receptors,vgic,['Ryr2']
462,RyR3,Ryanodine receptors,vgic,['Ryr3']
463,TRPA1,Transient Receptor Potential channels,vgic,['Trpa1']
464,TRPC1,Transient Receptor Potential channels,vgic,['Trpc1']
465,TRPC3,Transient Receptor Potential channels,vgic,['Trpc3']
466,TRPC4,Transient Receptor Potential channels,vgic,['Trpc4']
467,TRPC5,Transient Receptor Potential channels,vgic,['Trpc5']
468,TRPC6,Transient Receptor Potential channels,vgic,['Trpc6']
469,TRPC7,Transient Receptor Potential channels,vgic,['Trpc7']
470,TRPM1,Transient Receptor Potential channels,vgic,['Trpm1']
471,TRPM2,Transient Receptor Potential channels,vgic,['Trpm2']
472,TRPM3,Transient Receptor Potential channels,vgic,['Trpm3']
473,TRPM4,Transient Receptor Potential channels,vgic,['Trpm4']
474,TRPM5,Transient Receptor Potential channels,vgic,['Trpm5']
475,TRPM6,Transient Receptor Potential channels,vgic,['Trpm6']
476,TRPM7,Transient Receptor Potential channels,vgic,['Trpm7']
477,TRPM8,Transient Receptor Potential channels,vgic,['Trpm8']
478,TRPML1,Transient Receptor Potential channels,vgic,['Mcoln1']
479,TRPML2,Transient Receptor Potential channels,vgic,['Mcoln2']
480,TRPML3,Transient Receptor Potential channels,vgic,['Mcoln3']
481,TRPP1,Transient Receptor Potential channels,vgic,['Pkd2']
482,TRPP2,Transient Receptor Potential channels,vgic,['Pkd2l1']
483,TRPP3,Transient Receptor Potential channels,vgic,['Pkd2l2']
484,TRPV1,Transient Receptor Potential channels,vgic,['Trpv1']
485,TRPV2,Transient Receptor Potential channels,vgic,['Trpv2']
486,TRPV3,Transient Receptor Potential channels,vgic,['Trpv3']
487,TRPV4,Transient Receptor Potential channels,vgic,['Trpv4']
488,TRPV5,Transient Receptor Potential channels,vgic,['Trpv5']
489,TRPV6,Transient Receptor Potential channels,vgic,['Trpv6']
490,K2P1.1,Two P domain potassium channels,vgic,['Kcnk1']
491,K2P2.1,Two P domain potassium channels,vgic,['Kcnk2']
492,K2P3.1,Two P domain potassium channels,vgic,['Kcnk3']
493,K2P4.1,Two P domain potassium channels,vgic,['Kcnk4']
494,K2P5.1,Two P domain potassium channels,vgic,['Kcnk5']
495,K2P6.1,Two P domain potassium channels,vgic,['Kcnk6']
496,K2P7.1,Two P domain potassium channels,vgic,['Kcnk7']
497,K2P9.1,Two P domain potassium channels,vgic,['Kcnk9']
498,K2P10.1,Two P domain potassium channels,vgic,['Kcnk10']
499,K2P12.1,Two P domain potassium channels,vgic,['Kcnk12']
500,K2P13.1,Two P domain potassium channels,vgic,['Kcnk13']
501,K2P15.1,Two P domain potassium channels,vgic,['Kcnk15']
502,K2P16.1,Two P domain potassium channels,vgic,['Kcnk16']
503,K2P18.1,Two P domain potassium channels,vgic,['Kcnk18']
504,Cav1.1,Voltage-gated calcium channels,vgic,['Cacna1s']
505,Cav1.2,Voltage-gated calcium channels,vgic,['Cacna1c']
506,Cav1.3,Voltage-gated calcium channels,vgic,['Cacna1d']
507,Cav1.4,Voltage-gated calcium channels,vgic,['Cacna1f']
508,Cav2.1,Voltage-gated calcium channels,vgic,['Cacna1a']
509,Cav2.2,Voltage-gated calcium channels,vgic,['Cacna1b']
510,Cav2.3,Voltage-gated calcium channels,vgic,['Cacna1e']
511,Cav3.1,Voltage-gated calcium channels,vgic,['Cacna1g']
512,Cav3.2,Voltage-gated calcium channels,vgic,['Cacna1h']
513,Cav3.3,Voltage-gated calcium channels,vgic,['Cacna1i']
514,Kv1.1,Voltage-gated potassium channels,vgic,['Kcna1']
515,Kv1.2,Voltage-gated potassium channels,vgic,['Kcna2']
516,Kv1.3,Voltage-gated potassium channels,vgic,['Kcna3']
517,Kv1.4,Voltage-gated potassium channels,vgic,['Kcna4']
518,Kv1.5,Voltage-gated potassium channels,vgic,['Kcna5']
519,Kv1.6,Voltage-gated potassium channels,vgic,['Kcna6']
520,Kv1.7,Voltage-gated potassium channels,vgic,['Kcna7']
521,Kv1.8,Voltage-gated potassium channels,vgic,['Kcna10']
522,Kv2.1,Voltage-gated potassium channels,vgic,['Kcnb1']
523,Kv3.1,Voltage-gated potassium channels,vgic,['Kcnc1']
524,Kv3.2,Voltage-gated potassium channels,vgic,['Kcnc2']
525,Kv3.3,Voltage-gated potassium channels,vgic,['Kcnc3']
526,Kv3.4,Voltage-gated potassium channels,vgic,['Kcnc4']
527,Kv4.1,Voltage-gated potassium channels,vgic,['Kcnd1']
528,Kv4.2,Voltage-gated potassium channels,vgic,['Kcnd2']
529,Kv4.3,Voltage-gated potassium channels,vgic,['Kcnd3']
530,Kv5.1,Voltage-gated potassium channels,vgic,['Kcnf1']
531,Kv6.1,Voltage-gated potassium channels,vgic,['Kcng1']
532,Kv6.2,Voltage-gated potassium channels,vgic,['Kcng2']
533,Kv6.3,Voltage-gated potassium channels,vgic,['Kcng3']
534,Kv6.4,Voltage-gated potassium channels,vgic,['Kcng4']
535,Kv7.1,Voltage-gated potassium channels,vgic,['Kcnq1']
536,Kv7.2,Voltage-gated potassium channels,vgic,['Kcnq2']
537,Kv7.3,Voltage-gated potassium channels,vgic,['Kcnq3']
538,Kv7.4,Voltage-gated potassium channels,vgic,['Kcnq4']
539,Kv7.5,Voltage-gated potassium channels,vgic,['Kcnq5']
540,Kv8.1,Voltage-gated potassium channels,vgic,['Kcnv1']
541,Kv8.2,Voltage-gated potassium channels,vgic,['Kcnv2']
542,Kv9.1,Voltage-gated potassium channels,vgic,['Kcns1']
543,Kv9.2,Voltage-gated potassium channels,vgic,['Kcns2']
544,Kv9.3,Voltage-gated potassium channels,vgic,['Kcns3']
545,Kv10.1,Voltage-gated potassium channels,vgic,['Kcnh1']
546,Kv10.2,Voltage-gated potassium channels,vgic,['Kcnh5']
547,Kv11.1,Voltage-gated potassium channels,vgic,['Kcnh2']
548,Kv11.2,Voltage-gated potassium channels,vgic,['Kcnh6']
549,Kv11.3,Voltage-gated potassium channels,vgic,['Kcnh7']
550,Kv12.1,Voltage-gated potassium channels,vgic,['Kcnh8']
551,Kv12.2,Voltage-gated potassium channels,vgic,['Kcnh3']
552,Kv12.3,Voltage-gated potassium channels,vgic,['Kcnh4']
553,Hv1,Voltage-gated proton channel,vgic,['Hvcn1']
554,Nav1.1,Voltage-gated sodium channels,vgic,['Scn1a']
555,Nav1.2,Voltage-gated sodium channels,vgic,['Scn2a']
556,Nav1.3,Voltage-gated sodium channels,vgic,['Scn3a']
557,Nav1.4,Voltage-gated sodium channels,vgic,['Scn4a']
558,Nav1.5,Voltage-gated sodium channels,vgic,['Scn5a']
559,Nav1.6,Voltage-gated sodium channels,vgic,['Scn8a']
560,Nav1.7,Voltage-gated sodium channels,vgic,['Scn9a']
561,Nav1.8,Voltage-gated sodium channels,vgic,['Scn10a']
562,Nav1.9,Voltage-gated sodium channels,vgic,['Scn11a']
563,5-HT3A,5-HT3 receptors,lgic,['Htr3a']
564,5-HT3B,5-HT3 receptors,lgic,['Htr3b']
565,ASIC1,Acid-sensing (proton-gated) ion channels (ASICs),lgic,['Asic1']
566,ASIC2,Acid-sensing (proton-gated) ion channels (ASICs),lgic,['Asic2']
567,ASIC3,Acid-sensing (proton-gated) ion channels (ASICs),lgic,['Asic3']
568,ENaC α,Epithelial sodium channel (ENaC),lgic,['Scnn1a']
569,ENaC β,Epithelial sodium channel (ENaC),lgic,['Scnn1b']
570,ENaC γ,Epithelial sodium channel (ENaC),lgic,['Scnn1g']
571,GABAA receptor α1 subunit,GABAA receptors,lgic,['Gabra1']
572,GABAA receptor α2 subunit,GABAA receptors,lgic,['Gabra2']
573,GABAA receptor α3 subunit,GABAA receptors,lgic,['Gabra3']
574,GABAA receptor α4 subunit,GABAA receptors,lgic,['Gabra4']
575,GABAA receptor α5 subunit,GABAA receptors,lgic,['Gabra5']
576,GABAA receptor α6 subunit,GABAA receptors,lgic,['Gabra6']
577,GABAA receptor β1 subunit,GABAA receptors,lgic,['Gabrb1']
578,GABAA receptor β2 subunit,GABAA receptors,lgic,['Gabrb2']
579,GABAA receptor β3 subunit,GABAA receptors,lgic,['Gabrb3']
580,GABAA receptor γ1 subunit,GABAA receptors,lgic,['Gabrg1']
581,GABAA receptor γ2 subunit,GABAA receptors,lgic,['Gabrg2']
582,GABAA receptor γ3 subunit,GABAA receptors,lgic,['Gabrg3']
583,GABAA receptor δ subunit,GABAA receptors,lgic,['Gabrd']
584,GABAA receptor ε subunit,GABAA receptors,lgic,['Gabre']
585,GABAA receptor θ subunit,GABAA receptors,lgic,['Gabrq']
586,GABAA receptor π subunit,GABAA receptors,lgic,['Gabrp']
587,GABAA receptor ρ1 subunit,GABAA receptors,lgic,['Gabrr1']
588,GABAA receptor ρ2 subunit,GABAA receptors,lgic,['Gabrr2']
589,GABAA receptor ρ3 subunit,GABAA receptors,lgic,['Gabrr3']
590,glycine receptor α1 subunit,Glycine receptors,lgic,['Glra1']
591,glycine receptor α2 subunit,Glycine receptors,lgic,['Glra2']
592,glycine receptor α3 subunit,Glycine receptors,lgic,['Glra3']
593,glycine receptor α4 subunit (pseudogene in humans),Glycine receptors,lgic,['Glra4']
594,glycine receptor β subunit,Glycine receptors,lgic,['Glrb']
595,GluA1,Ionotropic glutamate receptors,lgic,['Gria1']
596,GluA2,Ionotropic glutamate receptors,lgic,['Gria2']
597,GluA3,Ionotropic glutamate receptors,lgic,['Gria3']
598,GluA4,Ionotropic glutamate receptors,lgic,['Gria4']
599,GluD1,Ionotropic glutamate receptors,lgic,['Grid1']
600,GluD2,Ionotropic glutamate receptors,lgic,['Grid2']
601,GluK1,Ionotropic glutamate receptors,lgic,['Grik1']
602,GluK2,Ionotropic glutamate receptors,lgic,['Grik2']
603,GluK3,Ionotropic glutamate receptors,lgic,['Grik3']
604,GluK4,Ionotropic glutamate receptors,lgic,['Grik4']
605,GluK5,Ionotropic glutamate receptors,lgic,['Grik5']
606,GluN1,Ionotropic glutamate receptors,lgic,['Grin1']
607,GluN2A,Ionotropic glutamate receptors,lgic,['Grin2a']
608,GluN2B,Ionotropic glutamate receptors,lgic,['Grin2b']
609,GluN2C,Ionotropic glutamate receptors,lgic,['Grin2c']
610,GluN2D,Ionotropic glutamate receptors,lgic,['Grin2d']
611,GluN3A,Ionotropic glutamate receptors,lgic,['Grin3a']
612,GluN3B,Ionotropic glutamate receptors,lgic,['Grin3b']
613,IP3R1,IP3 receptors,lgic,['Itpr1']
614,IP3R2,IP3 receptors,lgic,['Itpr2']
615,IP3R3,IP3 receptors,lgic,['Itpr3']
616,nicotinic acetylcholine receptor α1 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna1']
617,nicotinic acetylcholine receptor α2 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna2']
618,nicotinic acetylcholine receptor α3 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna3']
619,nicotinic acetylcholine receptor α4 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna4']
620,nicotinic acetylcholine receptor α5 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna5']
621,nicotinic acetylcholine receptor α6 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna6']
622,nicotinic acetylcholine receptor α7 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna7']
623,nicotinic acetylcholine receptor α9 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna9']
624,nicotinic acetylcholine receptor α10 subunit,Nicotinic acetylcholine receptors,lgic,['Chrna10']
625,nicotinic acetylcholine receptor β1 subunit,Nicotinic acetylcholine receptors,lgic,['Chrnb1']
626,nicotinic acetylcholine receptor β2 subunit,Nicotinic acetylcholine receptors,lgic,['Chrnb2']
627,nicotinic acetylcholine receptor β3 subunit,Nicotinic acetylcholine receptors,lgic,['Chrnb3']
628,nicotinic acetylcholine receptor β4 subunit,Nicotinic acetylcholine receptors,lgic,['Chrnb4']
629,nicotinic acetylcholine receptor γ subunit,Nicotinic acetylcholine receptors,lgic,['Chrng']
630,nicotinic acetylcholine receptor δ subunit,Nicotinic acetylcholine receptors,lgic,['Chrnd']
631,nicotinic acetylcholine receptor ε subunit,Nicotinic acetylcholine receptors,lgic,['Chrne']
632,P2X1,P2X receptors,lgic,['P2rx1']
633,P2X2,P2X receptors,lgic,['P2rx2']
634,P2X3,P2X receptors,lgic,['P2rx3']
635,P2X4,P2X receptors,lgic,['P2rx4']
636,P2X5,P2X receptors,lgic,['P2rx5']
637,P2X6,P2X receptors,lgic,['P2rx6']
638,P2X7,P2X receptors,lgic,['P2rx7']
639,AQP0,Aquaporins,other_ic,['Mip']
640,AQP1,Aquaporins,other_ic,['Aqp1']
641,AQP2,Aquaporins,other_ic,['Aqp2']
642,AQP3,Aquaporins,other_ic,['Aqp3']
643,AQP4,Aquaporins,other_ic,['Aqp4']
644,AQP5,Aquaporins,other_ic,['Aqp5']
645,AQP6,Aquaporins,other_ic,['Aqp6']
646,AQP7,Aquaporins,other_ic,['Aqp7']
647,AQP8,Aquaporins,other_ic,['Aqp8']
648,AQP9,Aquaporins,other_ic,['Aqp9']
649,AQP11,Aquaporins,other_ic,['Aqp11']
650,CaCC,Calcium activated chloride channel,other_ic,['Ano1']
651,CFTR,CFTR,other_ic,['Cftr']
652,ClC-1,ClC family,other_ic,['Clcn1']
653,ClC-2,ClC family,other_ic,['Clcn2']
654,ClC-Ka,ClC family,other_ic,"['Clcnkb', 'Clcnka']"
655,ClC-Kb,ClC family,other_ic,"['Clcnkb', 'Clcnka']"
656,ClC-3,ClC family,other_ic,['Clcn3']
657,ClC-4,ClC family,other_ic,['Clcn4']
658,ClC-5,ClC family,other_ic,['Clcn5']
659,ClC-6,ClC family,other_ic,['Clcn6']
660,ClC-7,ClC family,other_ic,['Clcn7']
661,Cx23,Connexins and Pannexins,other_ic,['Gje1']
662,Cx26,Connexins and Pannexins,other_ic,['Gjb2']
663,Cx30,Connexins and Pannexins,other_ic,['Gjb6']
664,Cx30.2,Connexins and Pannexins,other_ic,['Gjc3']
665,Cx30.3,Connexins and Pannexins,other_ic,['Gjb4']
666,Cx31,Connexins and Pannexins,other_ic,['Gjb3']
667,Cx31.1,Connexins and Pannexins,other_ic,['Gjb5']
668,Cx31.9,Connexins and Pannexins,other_ic,['Gjd3']
669,Cx32,Connexins and Pannexins,other_ic,['Gjb1']
670,Cx36,Connexins and Pannexins,other_ic,['Gjd2']
671,Cx37,Connexins and Pannexins,other_ic,['Gja4']
672,Cx40,Connexins and Pannexins,other_ic,['Gja5']
673,Cx40.1,Connexins and Pannexins,other_ic,['Gjd4']
674,Cx43,Connexins and Pannexins,other_ic,['Gja6']
675,Cx45,Connexins and Pannexins,other_ic,['Gjc1']
676,Cx46,Connexins and Pannexins,other_ic,['Gja3']
677,Cx47,Connexins and Pannexins,other_ic,['Gjc2']
678,Cx50,Connexins and Pannexins,other_ic,['Gja8']
679,Cx62,Connexins and Pannexins,other_ic,['Gja10']
680,Px1,Connexins and Pannexins,other_ic,['Panx1']
681,Px2,Connexins and Pannexins,other_ic,['Panx2']
682,Px3,Connexins and Pannexins,other_ic,['Panx3']
683,Orai1,Orai channels,other_ic,['Orai1']
684,Orai2,Orai channels,other_ic,['Orai2']
685,Orai3,Orai channels,other_ic,['Orai3']
686,Piezo1,Piezo channels,other_ic,['Piezo1']
687,Piezo2,Piezo channels,other_ic,['Piezo2']
688,Navi2.1,"Sodium leak channel, non-selective",other_ic,['Nalcn']
689,GDNF family receptor α1,GDNF receptor family,catalytic_receptor,['Gfra1']
690,GDNF family receptor α2,GDNF receptor family,catalytic_receptor,['Gfra2']
691,GDNF family receptor α3,GDNF receptor family,catalytic_receptor,['Gfra3']
692,GDNF family receptor α4,GDNF receptor family,catalytic_receptor,['Gfra4']
693,GDNF family receptor alpha like,GDNF receptor family,catalytic_receptor,['Gfral']
694,Interleukin-22 receptor α2,IL-10 receptor family,catalytic_receptor,['Il22ra2']
695,"Interleukin 10 receptor, α subunit",IL-10 receptor family,catalytic_receptor,['Il10ra']
696,"Interleukin 10 receptor, β subunit",IL-10 receptor family,catalytic_receptor,"['Il10rb', 'Gm21970']"
697,"Interleukin 20 receptor, α subunit",IL-10 receptor family,catalytic_receptor,['Il20ra']
698,"Interleukin 20 receptor, β subunit",IL-10 receptor family,catalytic_receptor,['Il20rb']
699,"Interleukin 22 receptor, α1 subunit",IL-10 receptor family,catalytic_receptor,['Il22ra1']
700,Interferon-λ receptor subunit 1,IL-10 receptor family,catalytic_receptor,['Ifnlr1']
701,"Interleukin-12 receptor, β1 subunit",IL-12 receptor family,catalytic_receptor,['Il12rb1']
702,"Interleukin-12 receptor, β2 subunit",IL-12 receptor family,catalytic_receptor,['Il12rb2']
703,Interleukin 23 receptor,IL-12 receptor family,catalytic_receptor,['Il23r']
704,Interleukin 17 receptor A,IL-17 receptor family,catalytic_receptor,['Il17ra']
705,Interleukin 17 receptor B,IL-17 receptor family,catalytic_receptor,['Il17rb']
706,interleukin 17 receptor C,IL-17 receptor family,catalytic_receptor,['Il17rc']
707,Interleukin-17 receptor D,IL-17 receptor family,catalytic_receptor,['Il17rd']
708,Interleukin 17 receptor E,IL-17 receptor family,catalytic_receptor,['Il17re']
709,"Interleukin 13 receptor, α2",IL-2 receptor family,catalytic_receptor,['Il13ra2']
710,Interleukin-2 receptor subunit α,IL-2 receptor family,catalytic_receptor,['Il2ra']
711,Interleukin-2 receptor subunit β,IL-2 receptor family,catalytic_receptor,['Il2rb']
712,Interleukin-2 receptor subunit γ,IL-2 receptor family,catalytic_receptor,"['Il2rg', 'Gm20489']"
713,Interleukin-4 receptor subunit α,IL-2 receptor family,catalytic_receptor,['Il4ra']
714,Interleukin-7 receptor subunit α,IL-2 receptor family,catalytic_receptor,['Il7r']
715,Interleukin 9 receptor,IL-2 receptor family,catalytic_receptor,['Il9r']
716,Interleukin-13 receptor subunit α1,IL-2 receptor family,catalytic_receptor,['Il13ra1']
717,Interleukin-15 receptor subunit α,IL-2 receptor family,catalytic_receptor,['Il15ra']
718,Interleukin 21 receptor,IL-2 receptor family,catalytic_receptor,['Il21r']
719,Cytokine receptor-like factor 2,IL-2 receptor family,catalytic_receptor,['Crlf2']
720,"Interleukin 5 receptor, α subunit",IL-3 receptor family,catalytic_receptor,['Il5ra']
721,"GM-CSF receptor, α subunit",IL-3 receptor family,catalytic_receptor,['Csf2ra']
722,Cytokine receptor common β subunit,IL-3 receptor family,catalytic_receptor,"['Csf2rb', 'Csf2rb2']"
723,"Interleukin-6 receptor, α subunit",IL-6 receptor family,catalytic_receptor,['Il6ra']
724,"Interleukin-6 receptor, β subunit",IL-6 receptor family,catalytic_receptor,['Il6st']
725,"Interleukin-11 receptor, α subunit",IL-6 receptor family,catalytic_receptor,"['Gm13305', 'Il11ra1', 'Il11ra2', 'Il11ra2', 'Il11ra2']"
726,"Interleukin 27 receptor, alpha",IL-6 receptor family,catalytic_receptor,['Il27ra']
727,"Interleukin-31 receptor, α subunit",IL-6 receptor family,catalytic_receptor,['Il31ra']
728,Ciliary neurotrophic factor receptor α subunit,IL-6 receptor family,catalytic_receptor,['Cntfr']
729,Leptin receptor,IL-6 receptor family,catalytic_receptor,['Lepr']
730,Leukemia inhibitory factor receptor,IL-6 receptor family,catalytic_receptor,['Lifr']
731,"Oncostatin M-specific receptor, β subunit",IL-6 receptor family,catalytic_receptor,['Osmr']
732,CD40,Immune checkpoint catalytic receptors,catalytic_receptor,['Cd40']
733,herpes virus entry mediator,Immune checkpoint catalytic receptors,catalytic_receptor,['Tnfrsf14']
734,"Interleukin 1 receptor, type I",Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Il1r1']
735,"Interleukin 1 receptor, type II",Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Il1r2']
736,Interleukin-1 receptor-like 1,Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Il1rl1']
737,Interleukin-1 receptor-like 2,Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Il1rl2']
738,Interleukin-18 receptor 1,Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Il18r1']
739,single Ig and TIR domain containing,Immunoglobulin-like family of IL-1 receptors,catalytic_receptor,['Sigirr']
740,"integrin, alpha 1 subunit",Integrins,catalytic_receptor,['Itga1']
741,"integrin, alpha 2 subunit (CD49B, alpha 2 subunit of VLA-2 receptor)",Integrins,catalytic_receptor,['Itga2']
742,"integrin, alpha IIb subunit (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)",Integrins,catalytic_receptor,['Itga2b']
743,"integrin, alpha 3 subunit (antigen CD49C, alpha 3 subunit of VLA-3 receptor)",Integrins,catalytic_receptor,['Itga3']
744,"integrin, alpha 4 subunit (antigen CD49D, alpha 4 subunit of VLA-4 receptor)",Integrins,catalytic_receptor,['Itga4']
745,"integrin, alpha 5 subunit (fibronectin receptor, alpha polypeptide)",Integrins,catalytic_receptor,['Itga5']
746,"integrin, alpha 6 subunit",Integrins,catalytic_receptor,['Itga6']
